year,month,totalcount,dollarrate,apparent_temperature_mean_celcius,sunshine_duration_seconds,rain_sum_mm,precipitation_hours,num_establishments,num_rooms,airpassengerfaresindex,consumerpriceindex,date,origincountry_encoded,tourism_revenue
2019,May,2485,-0.942415146,0.435453176,0.746926485,-0.796884919,0.495938296,-1.018045409,-0.894873983,-0.064619158,-0.456646292,05/01/2019,0,9586900000
2019,May,2953,-0.942415146,0.435453176,0.746926485,-0.796884919,0.495938296,-1.018045409,-0.894873983,-0.064619158,-0.617932904,05/01/2019,26,9586900000
2019,May,1610,-0.942415146,0.435453176,0.746926485,-0.796884919,0.495938296,-1.018045409,-0.894873983,-0.064619158,-0.851150965,05/01/2019,15,9586900000
2019,June,1989,-0.939738033,0.363486593,1.083543004,-1.156614053,-0.451312269,-1.018045409,-0.894873983,0.811784419,-0.695537477,06/01/2019,6,9586900000
2019,June,2412,-0.939738033,0.363486593,1.083543004,-1.156614053,-0.451312269,-1.018045409,-0.894873983,0.811784419,-0.394308235,06/01/2019,27,9586900000
2019,June,2827,-0.939738033,0.363486593,1.083543004,-1.156614053,-0.451312269,-1.018045409,-0.894873983,0.811784419,0.045913443,06/01/2019,3,9586900000
2019,June,3312,-0.939738033,0.363486593,1.083543004,-1.156614053,-0.451312269,-1.018045409,-0.894873983,0.811784419,-0.796182661,06/01/2019,7,9586900000
2019,June,1500,-0.939738033,0.363486593,1.083543004,-1.156614053,-0.451312269,-1.018045409,-0.894873983,0.811784419,-0.856590341,06/01/2019,21,9586900000
2019,June,3496,-0.939738033,0.363486593,1.083543004,-1.156614053,-0.451312269,-1.018045409,-0.894873983,0.811784419,-0.883190477,06/01/2019,4,9586900000
2019,June,4365,-0.939738033,0.363486593,1.083543004,-1.156614053,-0.451312269,-1.018045409,-0.894873983,0.811784419,-0.617932904,06/01/2019,26,9586900000
2019,June,4410,-0.939738033,0.363486593,1.083543004,-1.156614053,-0.451312269,-1.018045409,-0.894873983,0.811784419,-0.456646292,06/01/2019,0,9586900000
2019,June,15048,-0.939738033,0.363486593,1.083543004,-1.156614053,-0.451312269,-1.018045409,-0.894873983,0.811784419,0.200187594,06/01/2019,8,9586900000
2019,June,3350,-0.939738033,0.363486593,1.083543004,-1.156614053,-0.451312269,-1.018045409,-0.894873983,0.811784419,-0.845582666,06/01/2019,15,9586900000
2019,July,3421,-0.941076589,0.661040718,1.428394562,-1.390014326,-0.849432071,-1.018045409,-0.894873983,-0.559000664,-0.772826489,07/01/2019,24,9586900000
2019,July,18309,-0.941076589,0.661040718,1.428394562,-1.390014326,-0.849432071,-1.018045409,-0.894873983,-0.559000664,0.230574926,07/01/2019,8,9586900000
2019,July,3826,-0.941076589,0.661040718,1.428394562,-1.390014326,-0.849432071,-1.018045409,-0.894873983,-0.559000664,0.062275853,07/01/2019,3,9586900000
2019,July,3875,-0.941076589,0.661040718,1.428394562,-1.390014326,-0.849432071,-1.018045409,-0.894873983,-0.559000664,-0.862235755,07/01/2019,15,9586900000
2019,July,5619,-0.941076589,0.661040718,1.428394562,-1.390014326,-0.849432071,-1.018045409,-0.894873983,-0.559000664,-0.442621369,07/01/2019,0,9586900000
2019,July,6926,-0.941076589,0.661040718,1.428394562,-1.390014326,-0.849432071,-1.018045409,-0.894873983,-0.559000664,-0.874808482,07/01/2019,4,9586900000
2019,July,7142,-0.941076589,0.661040718,1.428394562,-1.390014326,-0.849432071,-1.018045409,-0.894873983,-0.559000664,-0.700212451,07/01/2019,6,9586900000
2019,July,8385,-0.941076589,0.661040718,1.428394562,-1.390014326,-0.849432071,-1.018045409,-0.894873983,-0.559000664,-0.785093622,07/01/2019,7,9586900000
2019,July,13010,-0.941076589,0.661040718,1.428394562,-1.390014326,-0.849432071,-1.018045409,-0.894873983,-0.559000664,-0.615595417,07/01/2019,26,9586900000
2019,July,6385,-0.941076589,0.661040718,1.428394562,-1.390014326,-0.849432071,-1.018045409,-0.894873983,-0.559000664,-0.641307775,07/01/2019,16,9586900000
2019,August,37568,-0.902258452,0.830346719,1.176490466,-1.021965975,-0.272844771,-1.018045409,-0.894873983,-1.592707447,0.249274823,08/01/2019,8,9586900000
2019,August,14132,-0.902258452,0.830346719,1.176490466,-1.021965975,-0.272844771,-1.018045409,-0.894873983,-1.592707447,-0.608582955,08/01/2019,26,9586900000
2019,August,9503,-0.902258452,0.830346719,1.176490466,-1.021965975,-0.272844771,-1.018045409,-0.894873983,-1.592707447,-0.858044024,08/01/2019,4,9586900000
2019,August,7667,-0.902258452,0.830346719,1.176490466,-1.021965975,-0.272844771,-1.018045409,-0.894873983,-1.592707447,-0.789530172,08/01/2019,7,9586900000
2019,August,4930,-0.902258452,0.830346719,1.176490466,-1.021965975,-0.272844771,-1.018045409,-0.894873983,-1.592707447,-0.84765252,08/01/2019,15,9586900000
2019,August,5985,-0.902258452,0.830346719,1.176490466,-1.021965975,-0.272844771,-1.018045409,-0.894873983,-1.592707447,-0.442621369,08/01/2019,0,9586900000
2019,August,4686,-0.902258452,0.830346719,1.176490466,-1.021965975,-0.272844771,-1.018045409,-0.894873983,-1.592707447,-0.389859562,08/01/2019,27,9586900000
2019,August,4419,-0.902258452,0.830346719,1.176490466,-1.021965975,-0.272844771,-1.018045409,-0.894873983,-1.592707447,-0.871339884,08/01/2019,22,9586900000
2019,August,4052,-0.902258452,0.830346719,1.176490466,-1.021965975,-0.272844771,-1.018045409,-0.894873983,-1.592707447,0.057600878,08/01/2019,3,9586900000
2019,August,7087,-0.902258452,0.830346719,1.176490466,-1.021965975,-0.272844771,-1.018045409,-0.894873983,-1.592707447,-0.688992513,08/01/2019,6,9586900000
2019,September,28917,-0.86477887,0.648584969,0.315251533,0.884367347,0.624068807,-1.018045409,-0.894873983,-0.544019406,0.26797472,09/01/2019,8,9586900000
2019,September,8322,-0.86477887,0.648584969,0.315251533,0.884367347,0.624068807,-1.018045409,-0.894873983,-0.544019406,-0.606245468,09/01/2019,26,9586900000
2019,September,6895,-0.86477887,0.648584969,0.315251533,0.884367347,0.624068807,-1.018045409,-0.894873983,-0.544019406,-0.442621369,09/01/2019,0,9586900000
2019,September,6396,-0.86477887,0.648584969,0.315251533,0.884367347,0.624068807,-1.018045409,-0.894873983,-0.544019406,-0.789530172,09/01/2019,7,9586900000
2019,September,4304,-0.86477887,0.648584969,0.315251533,0.884367347,0.624068807,-1.018045409,-0.894873983,-0.544019406,-0.85300403,09/01/2019,15,9586900000
2019,September,2928,-0.86477887,0.648584969,0.315251533,0.884367347,0.624068807,-1.018045409,-0.894873983,-0.544019406,-0.697407467,09/01/2019,6,9586900000
2019,September,2830,-0.86477887,0.648584969,0.315251533,0.884367347,0.624068807,-1.018045409,-0.894873983,-0.544019406,-0.387704907,09/01/2019,27,9586900000
2019,September,2673,-0.86477887,0.648584969,0.315251533,0.884367347,0.624068807,-1.018045409,-0.894873983,-0.544019406,-0.64598275,09/01/2019,16,9586900000
2019,September,2438,-0.86477887,0.648584969,0.315251533,0.884367347,0.624068807,-1.018045409,-0.894873983,-0.544019406,0.043575955,09/01/2019,3,9586900000
2019,September,9231,-0.86477887,0.648584969,0.315251533,0.884367347,0.624068807,-1.018045409,-0.894873983,-0.544019406,-0.839184243,09/01/2019,4,9586900000
2019,October,2655,-0.877495157,0.849261011,0.814592768,-0.413584668,0.173323973,-1.018045409,-0.894873983,-0.11705356,3.266970716,10/01/2019,25,9586900000
2019,October,11683,-0.877495157,0.849261011,0.814592768,-0.413584668,0.173323973,-1.018045409,-0.894873983,-0.11705356,-0.818228904,10/01/2019,4,9586900000
2019,October,2836,-0.877495157,0.849261011,0.814592768,-0.413584668,0.173323973,-1.018045409,-0.894873983,-0.11705356,-0.38141245,10/01/2019,27,9586900000
2019,October,3383,-0.877495157,0.849261011,0.814592768,-0.413584668,0.173323973,-1.018045409,-0.894873983,-0.11705356,-0.698342461,10/01/2019,6,9586900000
2019,October,3934,-0.877495157,0.849261011,0.814592768,-0.413584668,0.173323973,-1.018045409,-0.894873983,-0.11705356,-0.846671315,10/01/2019,15,9586900000
2019,October,33217,-0.877495157,0.849261011,0.814592768,-0.413584668,0.173323973,-1.018045409,-0.894873983,-0.11705356,0.30069954,10/01/2019,8,9586900000
2019,October,5761,-0.877495157,0.849261011,0.814592768,-0.413584668,0.173323973,-1.018045409,-0.894873983,-0.11705356,1.091887511,10/01/2019,20,9586900000
2019,October,8763,-0.877495157,0.849261011,0.814592768,-0.413584668,0.173323973,-1.018045409,-0.894873983,-0.11705356,-0.608582955,10/01/2019,26,9586900000
2019,October,5562,-0.877495157,0.849261011,0.814592768,-0.413584668,0.173323973,-1.018045409,-0.894873983,-0.11705356,-0.423921472,10/01/2019,0,9586900000
2019,October,7820,-0.877495157,0.849261011,0.814592768,-0.413584668,0.173323973,-1.018045409,-0.894873983,-0.11705356,-0.787311897,10/01/2019,7,9586900000
2019,November,31677,-0.88017227,0.648123647,0.896048972,0.172149879,-0.279708906,-1.018045409,-0.894873983,0.235005996,0.33342436,11/01/2019,8,9586900000
2019,November,20844,-0.88017227,0.648123647,0.896048972,0.172149879,-0.279708906,-1.018045409,-0.894873983,0.235005996,-0.805051788,11/01/2019,7,9586900000
2019,November,16312,-0.88017227,0.648123647,0.896048972,0.172149879,-0.279708906,-1.018045409,-0.894873983,0.235005996,-0.809846675,11/01/2019,4,9586900000
2019,November,16038,-0.88017227,0.648123647,0.896048972,0.172149879,-0.279708906,-1.018045409,-0.894873983,0.235005996,-0.603907981,11/01/2019,26,9586900000
2019,November,14537,-0.88017227,0.648123647,0.896048972,0.172149879,-0.279708906,-1.018045409,-0.894873983,0.235005996,1.103738571,11/01/2019,20,9586900000
2019,November,7067,-0.88017227,0.648123647,0.896048972,0.172149879,-0.279708906,-1.018045409,-0.894873983,0.235005996,-0.423921472,11/01/2019,0,9586900000
2019,November,5850,-0.88017227,0.648123647,0.896048972,0.172149879,-0.279708906,-1.018045409,-0.894873983,0.235005996,-0.849675271,11/01/2019,15,9586900000
2019,November,4857,-0.88017227,0.648123647,0.896048972,0.172149879,-0.279708906,-1.018045409,-0.894873983,0.235005996,-0.696939969,11/01/2019,6,9586900000
2019,November,4770,-0.88017227,0.648123647,0.896048972,0.172149879,-0.279708906,-1.018045409,-0.894873983,0.235005996,3.27164569,11/01/2019,25,9586900000
2019,November,4514,-0.88017227,0.648123647,0.896048972,0.172149879,-0.279708906,-1.018045409,-0.894873983,0.235005996,-0.382891766,11/01/2019,27,9586900000
2019,December,20984,-0.874148766,0.456212769,1.130613332,-0.583666451,-0.094377274,-1.018045409,-0.894873983,0.999050141,-0.603907981,12/01/2019,26,9586900000
2019,December,6512,-0.874148766,0.456212769,1.130613332,-0.583666451,-0.094377274,-1.018045409,-0.894873983,0.999050141,0.04825093,12/01/2019,3,9586900000
2019,December,6824,-0.874148766,0.456212769,1.130613332,-0.583666451,-0.094377274,-1.018045409,-0.894873983,0.999050141,-0.686187528,12/01/2019,6,9586900000
2019,December,9033,-0.874148766,0.456212769,1.130613332,-0.583666451,-0.094377274,-1.018045409,-0.894873983,0.999050141,-0.83870598,12/01/2019,15,9586900000
2019,December,12302,-0.874148766,0.456212769,1.130613332,-0.583666451,-0.094377274,-1.018045409,-0.894873983,0.999050141,-0.385400172,12/01/2019,27,9586900000
2019,December,48442,-0.874148766,0.456212769,1.130613332,-0.583666451,-0.094377274,-1.018045409,-0.894873983,0.999050141,0.375499129,12/01/2019,8,9586900000
2019,December,14467,-0.874148766,0.456212769,1.130613332,-0.583666451,-0.094377274,-1.018045409,-0.894873983,0.999050141,-0.423921472,12/01/2019,0,9586900000
2019,December,16648,-0.874148766,0.456212769,1.130613332,-0.583666451,-0.094377274,-1.018045409,-0.894873983,0.999050141,-0.809846675,12/01/2019,4,9586900000
2019,December,17559,-0.874148766,0.456212769,1.130613332,-0.583666451,-0.094377274,-1.018045409,-0.894873983,0.999050141,1.119016387,12/01/2019,20,9586900000
2019,December,12349,-0.874148766,0.456212769,1.130613332,-0.583666451,-0.094377274,-1.018045409,-0.894873983,0.999050141,-0.793964385,12/01/2019,7,9586900000
2020,January,9352,-0.873479487,0.567853221,1.032992048,-1.503864361,-0.920361461,-0.553986416,-0.546675694,-0.221922365,-0.696472472,01/01/2020,6,2961800000
2020,January,7494,-0.873479487,0.567853221,1.032992048,-1.503864361,-0.920361461,-0.553986416,-0.546675694,-0.221922365,-0.374712643,01/01/2020,27,2961800000
2020,January,8115,-0.873479487,0.567853221,1.032992048,-1.503864361,-0.920361461,-0.553986416,-0.546675694,-0.221922365,-0.414571523,01/01/2020,0,2961800000
2020,January,8549,-0.873479487,0.567853221,1.032992048,-1.503864361,-0.920361461,-0.553986416,-0.546675694,-0.221922365,3.27164569,01/01/2020,25,2961800000
2020,January,5577,-0.873479487,0.567853221,1.032992048,-1.503864361,-0.920361461,-0.553986416,-0.546675694,-0.221922365,-0.035898607,01/01/2020,19,2961800000
2020,January,11494,-0.873479487,0.567853221,1.032992048,-1.503864361,-0.920361461,-0.553986416,-0.546675694,-0.221922365,-0.807269362,01/01/2020,7,2961800000
2020,January,21138,-0.873479487,0.567853221,1.032992048,-1.503864361,-0.920361461,-0.553986416,-0.546675694,-0.221922365,-0.608582955,01/01/2020,26,2961800000
2020,January,22363,-0.873479487,0.567853221,1.032992048,-1.503864361,-0.920361461,-0.553986416,-0.546675694,-0.221922365,-0.776318695,01/01/2020,4,2961800000
2020,January,41448,-0.873479487,0.567853221,1.032992048,-1.503864361,-0.920361461,-0.553986416,-0.546675694,-0.221922365,0.370824154,01/01/2020,8,2961800000
2020,January,19616,-0.873479487,0.567853221,1.032992048,-1.503864361,-0.920361461,-0.553986416,-0.546675694,-0.221922365,1.136051993,01/01/2020,20,2961800000
2020,February,5482,-0.866786705,0.281370882,-0.251092244,0.507999777,0.040617372,-0.553986416,-0.546675694,-0.191959849,0.071625801,02/01/2020,3,2961800000
2020,February,6072,-0.866786705,0.281370882,-0.251092244,0.507999777,0.040617372,-0.553986416,-0.546675694,-0.191959849,3.252945793,02/01/2020,25,2961800000
2020,February,7803,-0.866786705,0.281370882,-0.251092244,0.507999777,0.040617372,-0.553986416,-0.546675694,-0.191959849,-0.367133823,02/01/2020,27,2961800000
2020,February,9578,-0.866786705,0.281370882,-0.251092244,0.507999777,0.040617372,-0.553986416,-0.546675694,-0.191959849,-0.414571523,02/01/2020,0,2961800000
2020,February,4693,-0.866786705,0.281370882,-0.251092244,0.507999777,0.040617372,-0.553986416,-0.546675694,-0.191959849,-0.014861223,02/01/2020,19,2961800000
2020,February,16405,-0.866786705,0.281370882,-0.251092244,0.507999777,0.040617372,-0.553986416,-0.546675694,-0.191959849,-0.800256901,02/01/2020,7,2961800000
2020,February,20948,-0.866786705,0.281370882,-0.251092244,0.507999777,0.040617372,-0.553986416,-0.546675694,-0.191959849,1.150163403,02/01/2020,20,2961800000
2020,February,26348,-0.866786705,0.281370882,-0.251092244,0.507999777,0.040617372,-0.553986416,-0.546675694,-0.191959849,-0.601570494,02/01/2020,26,2961800000
2020,February,35309,-0.866786705,0.281370882,-0.251092244,0.507999777,0.040617372,-0.553986416,-0.546675694,-0.191959849,0.345111796,02/01/2020,8,2961800000
2020,February,11430,-0.866786705,0.281370882,-0.251092244,0.507999777,0.040617372,-0.553986416,-0.546675694,-0.191959849,-0.69670622,02/01/2020,6,2961800000
2020,March,1688,-0.771079917,0.502806502,0.541091414,-0.789335999,-0.876888609,-0.553986416,-0.546675694,-1.450385499,-0.786795312,03/01/2020,4,2961800000
2020,March,2155,-0.771079917,0.502806502,0.541091414,-0.789335999,-0.876888609,-0.553986416,-0.546675694,-1.450385499,3.30437051,03/01/2020,25,2961800000
2020,March,2183,-0.771079917,0.502806502,0.541091414,-0.789335999,-0.876888609,-0.553986416,-0.546675694,-1.450385499,-0.867496682,03/01/2020,15,2961800000
2020,March,2590,-0.771079917,0.502806502,0.541091414,-0.789335999,-0.876888609,-0.553986416,-0.546675694,-1.450385499,-0.414571523,03/01/2020,0,2961800000
2020,March,4056,-0.771079917,0.502806502,0.541091414,-0.789335999,-0.876888609,-0.553986416,-0.546675694,-1.450385499,-0.695303728,03/01/2020,6,2961800000
2020,March,7969,-0.771079917,0.502806502,0.541091414,-0.789335999,-0.876888609,-0.553986416,-0.546675694,-1.450385499,-0.601570494,03/01/2020,26,2961800000
2020,March,8833,-0.771079917,0.502806502,0.541091414,-0.789335999,-0.876888609,-0.553986416,-0.546675694,-1.450385499,1.173760336,03/01/2020,20,2961800000
2020,March,12600,-0.771079917,0.502806502,0.541091414,-0.789335999,-0.876888609,-0.553986416,-0.546675694,-1.450385499,0.33342436,03/01/2020,8,2961800000
2020,March,1638,-0.771079917,0.502806502,0.541091414,-0.789335999,-0.876888609,-0.553986416,-0.546675694,-1.450385499,-0.007848762,03/01/2020,19,2961800000
2020,March,6608,-0.771079917,0.502806502,0.541091414,-0.789335999,-0.876888609,-0.553986416,-0.546675694,-1.450385499,-0.795581926,03/01/2020,7,2961800000
2021,January,1460,-0.75100157,-0.165190988,0.199140237,0.20542675,1.223536555,0.186879697,0.123003783,-1.97472952,3.666681016,01/01/2021,25,1808284942
2021,January,30,-0.75100157,-0.165190988,0.199140237,0.20542675,1.223536555,0.186879697,0.123003783,-1.97472952,-1.428202947,01/01/2021,2,37156539.9
2021,January,27,-0.75100157,-0.165190988,0.199140237,0.20542675,1.223536555,0.186879697,0.123003783,-1.97472952,-0.781557004,01/01/2021,4,33440885.91
2021,January,20,-0.75100157,-0.165190988,0.199140237,0.20542675,1.223536555,0.186879697,0.123003783,-1.97472952,1.358181058,01/01/2021,20,24771026.6
2021,January,19,-0.75100157,-0.165190988,0.199140237,0.20542675,1.223536555,0.186879697,0.123003783,-1.97472952,-0.779219516,01/01/2021,7,23532475.27
2021,January,17,-0.75100157,-0.165190988,0.199140237,0.20542675,1.223536555,0.186879697,0.123003783,-1.97472952,0.090325698,01/01/2021,3,21055372.61
2021,January,17,-0.75100157,-0.165190988,0.199140237,0.20542675,1.223536555,0.186879697,0.123003783,-1.97472952,0.51341087,01/01/2021,8,21055372.61
2021,January,17,-0.75100157,-0.165190988,0.199140237,0.20542675,1.223536555,0.186879697,0.123003783,-1.97472952,-0.863645237,01/01/2021,15,21055372.61
2021,January,10,-0.75100157,-0.165190988,0.199140237,0.20542675,1.223536555,0.186879697,0.123003783,-1.97472952,-0.336003847,01/01/2021,27,12385513.3
2021,January,18,-0.75100157,-0.165190988,0.199140237,0.20542675,1.223536555,0.186879697,0.123003783,-1.97472952,-0.624477868,01/01/2021,16,22293923.94
2021,February,44,-0.704152094,-0.16196171,0.623267091,-0.547616508,0.628644896,0.186879697,0.123003783,-1.764991911,-1.395028318,02/01/2021,2,54496258.52
2021,February,71,-0.704152094,-0.16196171,0.623267091,-0.547616508,0.628644896,0.186879697,0.123003783,-1.764991911,0.106688108,02/01/2021,3,87937144.42
2021,February,79,-0.704152094,-0.16196171,0.623267091,-0.547616508,0.628644896,0.186879697,0.123003783,-1.764991911,-0.582870597,02/01/2021,26,97845555.06
2021,February,79,-0.704152094,-0.16196171,0.623267091,-0.547616508,0.628644896,0.186879697,0.123003783,-1.764991911,0.520423331,02/01/2021,8,97845555.06
2021,February,75,-0.704152094,-0.16196171,0.623267091,-0.547616508,0.628644896,0.186879697,0.123003783,-1.764991911,-0.320653251,02/01/2021,27,92891349.74
2021,February,119,-0.704152094,-0.16196171,0.623267091,-0.547616508,0.628644896,0.186879697,0.123003783,-1.764991911,1.39326674,02/01/2021,20,147387608.3
2021,February,245,-0.704152094,-0.16196171,0.623267091,-0.547616508,0.628644896,0.186879697,0.123003783,-1.764991911,-0.765194594,02/01/2021,7,303445075.8
2021,February,845,-0.704152094,-0.16196171,0.623267091,-0.547616508,0.628644896,0.186879697,0.123003783,-1.764991911,3.734468143,02/01/2021,25,1046575874
2021,February,1231,-0.704152094,-0.16196171,0.623267091,-0.547616508,0.628644896,0.186879697,0.123003783,-1.764991911,1.797486053,02/01/2021,14,1524656687
2021,February,117,-0.704152094,-0.16196171,0.623267091,-0.547616508,0.628644896,0.186879697,0.123003783,-1.764991911,-0.767532081,02/01/2021,4,144910505.6
2021,March,120,-0.643917053,-0.164729652,0.275385472,0.830754611,1.113710403,0.186879697,0.123003783,-2.16948587,0.123050518,03/01/2021,3,148626159.6
2021,March,1514,-0.643917053,-0.164729652,0.275385472,0.830754611,1.113710403,0.186879697,0.123003783,-2.16948587,1.827102015,03/01/2021,14,1875166713
2021,March,502,-0.643917053,-0.164729652,0.275385472,0.830754611,1.113710403,0.186879697,0.123003783,-2.16948587,-0.753507158,03/01/2021,7,621752767.6
2021,March,287,-0.643917053,-0.164729652,0.275385472,0.830754611,1.113710403,0.186879697,0.123003783,-2.16948587,3.8513425,03/01/2021,25,355464231.7
2021,March,223,-0.643917053,-0.164729652,0.275385472,0.830754611,1.113710403,0.186879697,0.123003783,-2.16948587,-0.779219516,03/01/2021,4,276196946.6
2021,March,197,-0.643917053,-0.164729652,0.275385472,0.830754611,1.113710403,0.186879697,0.123003783,-2.16948587,1.423186575,03/01/2021,20,243994612
2021,March,183,-0.643917053,-0.164729652,0.275385472,0.830754611,1.113710403,0.186879697,0.123003783,-2.16948587,0.525098305,03/01/2021,8,226654893.4
2021,March,182,-0.643917053,-0.164729652,0.275385472,0.830754611,1.113710403,0.186879697,0.123003783,-2.16948587,-0.300682472,03/01/2021,27,225416342
2021,March,84,-0.643917053,-0.164729652,0.275385472,0.830754611,1.113710403,0.186879697,0.123003783,-2.16948587,-0.789558222,03/01/2021,24,104038311.7
2021,March,316,-0.643917053,-0.164729652,0.275385472,0.830754611,1.113710403,0.186879697,0.123003783,-2.16948587,-0.575858136,03/01/2021,26,391382220.3
2021,April,475,-0.6639954,-0.395853094,-0.973303112,0.973567847,0.86660156,0.186879697,0.123003783,-2.072107695,-0.786231978,04/01/2021,4,588311881.7
2021,April,440,-0.6639954,-0.395853094,-0.973303112,0.973567847,0.86660156,0.186879697,0.123003783,-2.072107695,1.849332801,04/01/2021,14,544962585.2
2021,April,383,-0.6639954,-0.395853094,-0.973303112,0.973567847,0.86660156,0.186879697,0.123003783,-2.072107695,-0.746494696,04/01/2021,7,474365159.4
2021,April,334,-0.6639954,-0.395853094,-0.973303112,0.973567847,0.86660156,0.186879697,0.123003783,-2.072107695,-0.559495726,04/01/2021,26,413676144.2
2021,April,248,-0.6639954,-0.395853094,-0.973303112,0.973567847,0.86660156,0.186879697,0.123003783,-2.072107695,-0.277345708,04/01/2021,27,307160729.8
2021,April,173,-0.6639954,-0.395853094,-0.973303112,0.973567847,0.86660156,0.186879697,0.123003783,-2.072107695,1.449653942,04/01/2021,20,214269380.1
2021,April,144,-0.6639954,-0.395853094,-0.973303112,0.973567847,0.86660156,0.186879697,0.123003783,-2.072107695,0.139412928,04/01/2021,3,178351391.5
2021,April,93,-0.6639954,-0.395853094,-0.973303112,0.973567847,0.86660156,0.186879697,0.123003783,-2.072107695,-0.784654174,04/01/2021,24,115185273.7
2021,April,84,-0.6639954,-0.395853094,-0.973303112,0.973567847,0.86660156,0.186879697,0.123003783,-2.072107695,-0.665617642,04/01/2021,6,104038311.7
2021,April,796,-0.6639954,-0.395853094,-0.973303112,0.973567847,0.86660156,0.186879697,0.123003783,-2.072107695,0.548473177,04/01/2021,8,985886858.6
2021,May,34,-0.6639954,-0.240848157,-0.453996235,0.151197775,0.802536305,0.186879697,0.123003783,-1.517801159,-0.363146806,05/01/2021,0,42110745.22
2021,May,39,-0.6639954,-0.240848157,-0.453996235,0.151197775,0.802536305,0.186879697,0.123003783,-1.517801159,0.609247842,05/01/2021,8,48303501.87
2021,May,45,-0.6639954,-0.240848157,-0.453996235,0.151197775,0.802536305,0.186879697,0.123003783,-1.517801159,-0.778427108,05/01/2021,24,55734809.85
2021,May,69,-0.6639954,-0.240848157,-0.453996235,0.151197775,0.802536305,0.186879697,0.123003783,-1.517801159,0.155775338,05/01/2021,3,85460041.76
2021,May,94,-0.6639954,-0.240848157,-0.453996235,0.151197775,0.802536305,0.186879697,0.123003783,-1.517801159,1.48361763,05/01/2021,20,116423825
2021,May,149,-0.6639954,-0.240848157,-0.453996235,0.151197775,0.802536305,0.186879697,0.123003783,-1.517801159,-0.545470803,05/01/2021,26,184544148.2
2021,May,153,-0.6639954,-0.240848157,-0.453996235,0.151197775,0.802536305,0.186879697,0.123003783,-1.517801159,-0.254394855,05/01/2021,27,189498353.5
2021,May,222,-0.6639954,-0.240848157,-0.453996235,0.151197775,0.802536305,0.186879697,0.123003783,-1.517801159,-0.741819722,05/01/2021,7,274958395.2
2021,May,237,-0.6639954,-0.240848157,-0.453996235,0.151197775,0.802536305,0.186879697,0.123003783,-1.517801159,-0.788569465,05/01/2021,4,293536665.2
2021,May,73,-0.6639954,-0.240848157,-0.453996235,0.151197775,0.802536305,0.186879697,0.123003783,-1.517801159,-0.879556405,05/01/2021,15,90414247.08
2021,June,27,-0.63722427,0.129595209,0.308059011,0.613068415,1.406580142,0.186879697,0.123003783,-0.409188086,-0.776678668,06/01/2021,24,33440885.91
2021,June,137,-0.63722427,0.129595209,0.308059011,0.613068415,1.406580142,0.186879697,0.123003783,-0.409188086,-0.734807261,06/01/2021,7,169681532.2
2021,June,121,-0.63722427,0.129595209,0.308059011,0.613068415,1.406580142,0.186879697,0.123003783,-0.409188086,-0.536120854,06/01/2021,26,149864710.9
2021,June,118,-0.63722427,0.129595209,0.308059011,0.613068415,1.406580142,0.186879697,0.123003783,-0.409188086,-0.227584913,06/01/2021,27,146149056.9
2021,June,67,-0.63722427,0.129595209,0.308059011,0.613068415,1.406580142,0.186879697,0.123003783,-0.409188086,0.165125287,06/01/2021,3,82982939.1
2021,June,33,-0.63722427,0.129595209,0.308059011,0.613068415,1.406580142,0.186879697,0.123003783,-0.409188086,1.515521992,06/01/2021,20,40872193.89
2021,June,32,-0.63722427,0.129595209,0.308059011,0.613068415,1.406580142,0.186879697,0.123003783,-0.409188086,-0.444958856,06/01/2021,17,39633642.56
2021,June,22,-0.63722427,0.129595209,0.308059011,0.613068415,1.406580142,0.186879697,0.123003783,-0.409188086,-0.92851779,06/01/2021,15,27248129.26
2021,June,654,-0.63722427,0.129595209,0.308059011,0.613068415,1.406580142,0.186879697,0.123003783,-0.409188086,-0.654397703,06/01/2021,6,810012569.8
2021,June,176,-0.63722427,0.129595209,0.308059011,0.613068415,1.406580142,0.186879697,0.123003783,-0.409188086,-0.797919413,06/01/2021,4,217985034.1
2021,July,249,-0.63722427,0.172037036,0.672527229,-0.438234202,0.596612269,0.186879697,0.123003783,-0.289338024,-0.866651559,07/01/2021,15,308399281.1
2021,July,242,-0.63722427,0.172037036,0.672527229,-0.438234202,0.596612269,0.186879697,0.123003783,-0.289338024,-0.213574279,07/01/2021,27,299729421.8
2021,July,215,-0.63722427,0.172037036,0.672527229,-0.438234202,0.596612269,0.186879697,0.123003783,-0.289338024,-0.723119825,07/01/2021,7,266288535.9
2021,July,167,-0.63722427,0.172037036,0.672527229,-0.438234202,0.596612269,0.186879697,0.123003783,-0.289338024,-0.790906952,07/01/2021,4,206838072.1
2021,July,147,-0.63722427,0.172037036,0.672527229,-0.438234202,0.596612269,0.186879697,0.123003783,-0.289338024,-0.652995211,07/01/2021,6,182067045.5
2021,July,123,-0.63722427,0.172037036,0.672527229,-0.438234202,0.596612269,0.186879697,0.123003783,-0.289338024,-0.778681894,07/01/2021,24,152341813.6
2021,July,111,-0.63722427,0.172037036,0.672527229,-0.438234202,0.596612269,0.186879697,0.123003783,-0.289338024,0.290337621,07/01/2021,18,137479197.6
2021,July,342,-0.63722427,0.172037036,0.672527229,-0.438234202,0.596612269,0.186879697,0.123003783,-0.289338024,-0.536120854,07/01/2021,26,423584554.8
